GEO_UNIT,COM_UNIT,GEO_SUB,COM_SUB,GEO_SECT,COM_SECT,GEO_DIST,COM_DIST,POSTAREA,X_COORD,Y_COORD,USER_,DELR,DELN,DELL,DELALL,WARD,NHS,POSTTOWN,CL_STD,CL_3,CL_6,CL_15,CL_45,CL_150,CL_STD_Txt,CL_3_Txt,CL_6_Txt,CL_15_Txt,CL_45_Txt,CL_150_Txt,SAND,SAND_Txt,SILT,SILT_Txt,SOFT,SOFT_Txt,PEAT,PEAT_Txt,FLOOD,FLOOD_Txt,Exp,Exp_Txt
PO305BH,PO30 5BH,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,449200,88900,NR,12,1,0,13,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BL,PO30 5BL,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,450148,89278,N,0,1,0,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BN,PO30 5BN,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,449980,89303,L,0,0,1,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BQ,PO30 5BQ,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,450037,89259,L,0,0,1,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BS,PO30 5BS,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,450134,89533,NR,7,9,0,16,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BU,PO30 5BU,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,449949,89309,NR,1,1,0,2,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BW,PO30 5BW,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,450028,89331,R,12,0,0,12,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BX,PO30 5BX,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,449995,89328,R,11,0,0,11,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305BZ,PO30 5BZ,PO305B,PO30 5B,PO305,PO30 5,PO30,PO30,PO,449800,89422,NR,1,7,0,8,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DA,PO30 5DA,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449800,89300,NR,17,3,0,20,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DB,PO30 5DB,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449616,89225,NR,21,4,0,25,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DD,PO30 5DD,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449614,89122,R,14,0,0,14,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DF,PO30 5DF,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449559,89245,R,7,0,0,7,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DJ,PO30 5DJ,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449309,89245,R,1,0,0,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DL,PO30 5DL,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449432,89135,NR,6,1,0,7,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DP,PO30 5DP,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449100,89000,NR,5,1,0,6,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DR,PO30 5DR,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449100,88900,R,32,0,0,32,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DS,PO30 5DS,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449119,88825,R,14,0,0,14,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DT,PO30 5DT,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449200,88700,R,13,0,0,13,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DU,PO30 5DU,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449269,88828,R,4,0,0,4,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DX,PO30 5DX,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449247,88834,R,23,0,0,23,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DY,PO30 5DY,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449300,88800,R,28,0,0,28,MWQE,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305DZ,PO30 5DZ,PO305D,PO30 5D,PO305,PO30 5,PO30,PO30,PO,449346,88802,R,14,0,0,14,MWQE,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EA,PO30 5EA,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449422,89094,R,41,0,0,41,MWQE,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EB,PO30 5EB,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449426,88959,R,38,0,0,38,MWQE,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305ED,PO30 5ED,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449566,89142,R,23,0,0,23,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EE,PO30 5EE,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449468,89310,R,16,0,0,16,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EF,PO30 5EF,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449322,89371,R,19,0,0,19,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EG,PO30 5EG,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,448800,89200,R,34,0,0,34,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EH,PO30 5EH,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449500,89100,R,38,0,0,38,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EJ,PO30 5EJ,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449346,88838,R,20,0,0,20,MWQE,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EL,PO30 5EL,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449734,89244,L,0,0,1,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EN,PO30 5EN,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449589,89812,R,6,0,0,6,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EP,PO30 5EP,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449925,89232,N,0,1,0,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EQ,PO30 5EQ,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,448932,89119,R,31,0,0,31,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305ER,PO30 5ER,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449269,89222,R,15,0,0,15,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305ES,PO30 5ES,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,448573,90348,R,6,0,0,6,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305ET,PO30 5ET,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449600,89100,NR,4,7,0,11,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EU,PO30 5EU,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449673,89127,L,0,0,1,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EW,PO30 5EW,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,448855,89262,R,15,0,0,15,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EX,PO30 5EX,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,448900,89200,R,3,0,0,3,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EY,PO30 5EY,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449000,89200,R,14,0,0,14,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305EZ,PO30 5EZ,PO305E,PO30 5E,PO305,PO30 5,PO30,PO30,PO,449125,89138,R,72,0,0,72,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FA,PO30 5FA,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449800,90100,NR,7,18,0,25,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FB,PO30 5FB,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449256,89358,R,17,0,0,17,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FD,PO30 5FD,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449244,89503,R,14,0,0,14,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FE,PO30 5FE,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449308,89446,R,5,0,0,5,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FF,PO30 5FF,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449200,89400,R,6,0,0,6,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FG,PO30 5FG,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449125,89103,R,7,0,0,7,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FH,PO30 5FH,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,448306,88554,R,27,0,0,27,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FJ,PO30 5FJ,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449100,89400,R,23,0,0,23,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FL,PO30 5FL,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449155,89343,R,23,0,0,23,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FN,PO30 5FN,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449100,89300,R,19,0,0,19,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FP,PO30 5FP,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,448263,88464,L,0,0,1,1,MWPK,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FQ,PO30 5FQ,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,448900,89100,R,18,0,0,18,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FR,PO30 5FR,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449180,89356,R,11,0,0,11,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FT,PO30 5FT,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449200,89200,R,18,0,0,18,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FU,PO30 5FU,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449315,89476,R,11,0,0,11,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FX,PO30 5FX,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,448258,88569,R,18,0,0,18,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FY,PO30 5FY,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449700,89300,R,5,0,0,5,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305FZ,PO30 5FZ,PO305F,PO30 5F,PO305,PO30 5,PO30,PO30,PO,449400,90000,R,3,0,0,3,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GA,PO30 5GA,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449600,89200,R,55,0,0,55,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GB,PO30 5GB,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448321,88651,R,17,0,0,17,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GD,PO30 5GD,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449100,89100,N,0,1,0,1,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GE,PO30 5GE,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449400,89800,R,4,0,0,4,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GF,PO30 5GF,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449100,89200,R,21,0,0,21,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GH,PO30 5GH,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448500,90300,R,6,0,0,6,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GJ,PO30 5GJ,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,447802,88866,R,62,0,0,62,MWPK,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,2,Exposed
PO305GL,PO30 5GL,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449818,89427,N,0,1,0,1,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GN,PO30 5GN,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449200,89100,R,24,0,0,24,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GP,PO30 5GP,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448224,88678,R,6,0,0,6,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,2,Exposed
PO305GR,PO30 5GR,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448143,88683,R,42,0,0,42,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,2,Exposed
PO305GS,PO30 5GS,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448117,88691,R,4,0,0,4,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,2,Exposed
PO305GT,PO30 5GT,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448217,88745,R,18,0,0,18,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,2,Exposed
PO305GU,PO30 5GU,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448306,88648,R,38,0,0,38,MWPJ,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GW,PO30 5GW,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,448200,88600,R,8,0,0,8,MWPK,Q38,NEWPORT,7,7,7,7,7,7,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,2,Minimal,1,Minimal,1,Minimal,1,Minimal,1,Local Risk,2,Exposed
PO305GY,PO30 5GY,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449900,90400,NR,9,11,0,20,MWQJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305GZ,PO30 5GZ,PO305G,PO30 5G,PO305,PO30 5,PO30,PO30,PO,449318,89010,R,28,0,0,28,MWPJ,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HA,PO30 5HA,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449636,89159,R,14,0,0,14,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HB,PO30 5HB,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449812,89197,NR,11,3,0,14,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HD,PO30 5HD,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449837,89284,NR,33,7,0,40,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HE,PO30 5HE,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449772,89209,NR,23,8,0,31,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HF,PO30 5HF,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449766,89351,N,0,3,0,3,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HG,PO30 5HG,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449800,89600,R,45,0,0,45,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HH,PO30 5HH,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449717,89310,R,8,0,0,8,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HJ,PO30 5HJ,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449728,89559,R,37,0,0,37,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
PO305HL,PO30 5HL,PO305H,PO30 5H,PO305,PO30 5,PO30,PO30,PO,449600,89600,R,35,0,0,35,MWQD,Q38,NEWPORT,3,2,2,2,2,2,Medium High,High,High,High,High,High,2,Minimal,0,At Risk,1,Minimal,1,Minimal,1,Local Risk,3,Moderately Exposed
